title,url,published_date
"12th WES 2018: Interview - Ruchi Sethi, National Business Manager, Acer India",https://www.youtube.com/watch?v=vTpA49_UJEw,2018-08-28
"12th WES 2018, New Delhi: Panel Discussion: The New Age Disruptors of Global Business Education",https://www.youtube.com/watch?v=6JsQ-55WTbY,2018-08-27
"12th WES 2018, New Delhi: Panel Discussion: Self-Directed Professional Development of Students",https://www.youtube.com/watch?v=Kbp_G_BOm_I,2018-08-27
12th WES 2018 -- Panel Discussion: Education for Human Fulfilment: The Emerging Global...,https://www.youtube.com/watch?v=zncUJWB0F2A,2018-08-27
"12th WES 2018: Interview - Sanjay Kumar, Mission Director, Bihar Skill Development Mission",https://www.youtube.com/watch?v=7kTGTQkSAkk,2018-08-27
"12th WES 2018: Interview - Tarun Shekhar, Founder, Fitnano Technologies",https://www.youtube.com/watch?v=KbyProTkZN8,2018-08-25
"12th WES 2018: Interview - Racquel Shroff, Group CEO, Global Education Solutions, Australia",https://www.youtube.com/watch?v=7dwM8rz5GQQ,2018-08-25
"12th WES 2018: Interview - Yuvraj Taneja, Assistant Sales Manager, Marg Software",https://www.youtube.com/watch?v=BDzThpyTstI,2018-08-25
"12th WES 2018: Interview - Trina Das, Founder & CEO, TAI School",https://www.youtube.com/watch?v=W9CwGitUTv8,2018-08-25
"12th WES 2018: Interview - Dr Sarita sindhu, Principal, Surevin International School",https://www.youtube.com/watch?v=cUz9IFlrzdM,2018-08-25
"12th WES 2018: Interview - Dr Sanjay Chugh, Director, Malwa Sahodaya, Bathinda",https://www.youtube.com/watch?v=40JjNcRtSus,2018-08-25
"12th WES 2018: Interview - Praveen kukreja, Director, Shemford School, Agra",https://www.youtube.com/watch?v=mbnFnd_dNjo,2018-08-25
"12th WES 2018: Interview - Monisha gupta, British Council Examination Division",https://www.youtube.com/watch?v=nXKGZbYnc1E,2018-08-25
"12th WES 2018: Interview - Mahesh Kumar Soni, National Business Manager, Benq India",https://www.youtube.com/watch?v=TCXLb0S5aGk,2018-08-25
"12th WES 2018: Interview - Krisna Nambiar, Director, Montana International Preschool",https://www.youtube.com/watch?v=Hg8-wONKKUw,2018-08-25
"12th WES 2018: Interview - Indrani Maitra, VP Sales, Indiannica Learning",https://www.youtube.com/watch?v=MP6ZU3jUkCY,2018-08-25
"12th WES 2018: Interview - Grace Pinto, Managing Director, Ryan International Group of Institutions",https://www.youtube.com/watch?v=S3P9QERzMHQ,2018-08-25
"12th WES 2018, New Delhi: Interview - Dipanjan Chakraborty, Marketing Director, Phillips",https://www.youtube.com/watch?v=_4MBvciHz2I,2018-08-25
"12th WES 2018: Interview - Brijesh Karia, National Business Head, Robomate Plus",https://www.youtube.com/watch?v=EM5wk-eeLV4,2018-08-25
"12th WES 2018: Interview - Amit Singla, CEO, Next Generation Computers",https://www.youtube.com/watch?v=JuTkCpISai8,2018-08-25
"12th WES 2018: Interview - Rajesh Vyas, Director, Maharshi Ved Vyas Public School, Madhya Pradesh",https://www.youtube.com/watch?v=nfELZunXQd8,2018-08-25
"12th WES 2018: Interview - D N Jha, Director, Sharda Vishnu Shikshayatan, Bihar",https://www.youtube.com/watch?v=xEDGEqu6P38,2018-08-25
"12th WES 2018: Interview - Divya Lal, Managing Director, Ebix Smartclass Educational",https://www.youtube.com/watch?v=8Om5hW7b6nI,2018-08-25
"12th WES 2018: Interview - Bhavesh Thakkar, Managing Director, Phoren Kampus Pvt Ltd",https://www.youtube.com/watch?v=48D8R4zG4tY,2018-08-25
"12th WES 2018: Interview - Amol arora, Managing Director, Shemrock & Shemford Group of Schools",https://www.youtube.com/watch?v=ZR4u_RkBHXY,2018-08-25
"12th WES 2018: Interview - Sweta Chaudhary, Quality Analyst, Ebix Smartclass Educational",https://www.youtube.com/watch?v=6q5Xdh4plxg,2018-08-25
"12th WES 2018: Interview - Rohit Arora, Co-founder & Managing Director, Zykoon Technology",https://www.youtube.com/watch?v=5kUjhoUH-Vc,2018-08-25
"12th WES 2018 - Abhishek Sachdeva, Head-School Division, KidZania",https://www.youtube.com/watch?v=u12Kngc0EvM,2018-08-25
"12th WES 2018: Interview - Amit Pandey, Project Director, Bihar Skill Development Mission",https://www.youtube.com/watch?v=xTz8pWWjsWw,2018-08-25
12th WES 2018 - Panel Discussion: Global Best Practices of Academia-Corporate...,https://www.youtube.com/watch?v=nVCxhQlU7w8,2018-08-24
"12th WES Delhi - University Perspective: Aditya Berlia, Co-Promoter...",https://www.youtube.com/watch?v=Q_irsUCSZcE,2018-08-24
12th WES Delhi - Panel Discussion: Importance of PPP model (Public-Private-Partnership) in Educat...,https://www.youtube.com/watch?v=nbeESy9xoug,2018-08-24
"12th WES 2018 - Industry Presentation: Vinod Vishwanathan, MeritTrac Services",https://www.youtube.com/watch?v=0PnP309nK_8,2018-08-24
"12th WES 2018 - Panel Discussion: Innovation & Technology, The Game Changer...",https://www.youtube.com/watch?v=zQFIcPWpFWc,2018-08-24
12th WES 2018 - Panel Discussion on Experiential Learning: Meeting the changing...,https://www.youtube.com/watch?v=GWEM2MxrMoA,2018-08-24
"12th WES 2018: Interview: U N Khaware, Additional Commissioner, KVS",https://www.youtube.com/watch?v=_N2MtctrljM,2018-08-23
"12th WES 2018, New Delhi - Roundtable Discussion: How Co-curricular activities supplement...",https://www.youtube.com/watch?v=CqNvRpGzCfg,2018-08-23
"12th WES 2018, New Delhi - Industry Presentation: Prateek Kumar, CSO Careers 360",https://www.youtube.com/watch?v=-yl0Kz9DrN8,2018-08-23
"12th WES 2018, New Delhi - Industry Presentation: Vandana Varanjani, Product Manager and Nimran...",https://www.youtube.com/watch?v=ZVYnM9SEAjE,2018-08-23
"12th WES 2018 - Industry Presentation: Vineet Joseph Thomas, Senior Manager, Entab Infotech Pvt Ltd",https://www.youtube.com/watch?v=oHEPpX87zR0,2018-08-23
"12th WES 2018 - Anil D Sahasrabudhe, Chairman, All India Council for Technical Education",https://www.youtube.com/watch?v=G06C-FWtR1w,2018-08-23
"12th WES 2018 - Kunwar Shekhar Vijendra, Co-founder & Chancellor, Shobhit University",https://www.youtube.com/watch?v=e0Ookra45m8,2018-08-22
"12th WES 2018 - Interview: Hema Kalakoti, Principal, APS Academy, Lucknow",https://www.youtube.com/watch?v=ee45nBKcdog,2018-08-22
"12th WES 2018 - Interview: S P Singh, Founder Manager, Lucknow Public Schools and Colleges",https://www.youtube.com/watch?v=THUFTG9kMHY,2018-08-22
"12th WES 2018 - Industry Presentation: Trina Das, Founder & CEO, TAI School",https://www.youtube.com/watch?v=1ysAidhxSys,2018-08-21
"12th WES 2018 - S P Singh, Founder Manager, Lucknow Public Schools (LPS) and Colleges",https://www.youtube.com/watch?v=aMj4-Ytr4og,2018-08-21
"12th WES 2018 - Industry Presentation: Ruchi Sethi, National Business Manager, Acer India",https://www.youtube.com/watch?v=6Fpy0ChASAI,2018-08-21
12th WES 2018 - Roundtable discussion: Critical need for incremental innovation in education...,https://www.youtube.com/watch?v=wDhMnFW81ow,2018-08-21
12th WES 2018 - Roundtable Discussion: Creative blending of traditional pedagogical approaches...,https://www.youtube.com/watch?v=FElCsuaXWgQ,2018-08-21
12th WES 2018 - Roundtable Discussion: Building Leadership and Innovation in K-12...,https://www.youtube.com/watch?v=uor5z4dm7Gc,2018-08-21
"12th WES 2018 - Dr Ravi Gupta, Editor-in-chief, digitalLEARNING Magazine and CEO, Elets...",https://www.youtube.com/watch?v=gesV9AGlf8g,2018-08-21
"12th WES 2018 - Dr Ravi Gupta, Editor-in-chief, digitalLEARNING Magazine and CEO, Elets...",https://www.youtube.com/watch?v=5Aj4RR_KIHc,2018-08-21
12th WES 2018: Introducing Higher Education and Human Resource Conclave: Ashutosh A T Pednekar,https://www.youtube.com/watch?v=3Nx21PsyiO4,2018-08-21
12th WES 2018 - Preschool Panel Discussion: Dynamics of Emotional Cognitive Social Early Learning...,https://www.youtube.com/watch?v=MZ6DBy7jjOM,2018-08-21
"12th WES 2018 - Inaugural Session: Dhan Singh Rawat, Higher Education Minister, Govt of Uttarakhand",https://www.youtube.com/watch?v=a6VA9kMM3-M,2018-08-21
"12 WES 2018: Ashutosh A T Pednekar, Secretary, Higher Ed & Commissioner, College Education, Rajsthan",https://www.youtube.com/watch?v=8sS5X2idwKk,2018-08-21
"12th WES 2018 - Anju Sharma, Principal Secretary, Higher & Technical Education, Govt of Gujarat",https://www.youtube.com/watch?v=n2sxxD6IKH8,2018-08-21
WORLD EDUCATION SUMMIT,https://www.youtube.com/watch?v=sjem3R8OBm4,2018-07-06
"World Education Summit 2018, Delhi",https://www.youtube.com/watch?v=5RWZDCtYNcQ,2018-06-12
"WES 2017, Dubai - Muhammad Tahir Nadeem Qadri, CEO, American Lyceum International School",https://www.youtube.com/watch?v=0lXH-0lqdts,2018-01-11
"WES 2017, Dubai - OUTCOME BASED EDUCATION: IMPORTANCE OF TECHNOLOGICAL INTERVENTIONS",https://www.youtube.com/watch?v=mhjZISXsc4s,2018-01-11
"WES 2017, Dubai - Dr Ravi Gupta, CEO, Elets Technomedia Pvt Ltd. and Editor -in-Chief(Day 2)",https://www.youtube.com/watch?v=E8qMY2EGFTA,2018-01-11
"WES 2017, Dubai - Melissa Maria , Principal, Global Indian International School (GIIS)",https://www.youtube.com/watch?v=TM7jiUOAwWQ,2018-01-09
"WES 2017, Dubai - ENSURING TRAINING OF TEACHERS & IMPROVEMENT OF INFRASTRUCTURE FOR CREATING BRAND",https://www.youtube.com/watch?v=V_QZa4kQf2g,2018-01-05
"WES 2017, Dubai - Dr Vinod Tibrewla, Chairman, Sri JJT University, India",https://www.youtube.com/watch?v=06t1fTkf3Bw,2018-01-05
"WES 2017, Dubai - BEST & NEXT PRACTICES OF SCHOOL EDUCATION SPECTRUM",https://www.youtube.com/watch?v=0rksgCivRbQ,2018-01-05
"WES 2017, Dubai - Dr S Nabi, Director, Infoplus Technologies Limited",https://www.youtube.com/watch?v=3O9c0_C4yJ8,2018-01-05
"WES 2017, Dubai - Dr M.G. Shirhatti, Academic Head, ShriJagdishprasad Jhabarmal Tibrewala University",https://www.youtube.com/watch?v=Rqe6kqhX3JA,2018-01-05
"WES 2017, Dubai - GREEN SCHOOLS: FUTURE OF GLOBAL SCHOOLS",https://www.youtube.com/watch?v=EnuM4flcEGc,2018-01-05
"WES 2017, Dubai - Abhilasha Singh, Provost, American University in Emirates, Dubai",https://www.youtube.com/watch?v=KgjhaAz0Jk8,2018-01-05
"WES 2017, Dubai - Nishchal Shukla, Associate Vice President, Educational Initiative",https://www.youtube.com/watch?v=uMFL6PcLYZA,2017-12-27
"WES 2017, Dubai - Santosh Choubey, Chairman, AISECT",https://www.youtube.com/watch?v=k12MDL5WW2s,2017-12-27
"WES 2017, Dubai - K K Nirala, Director, Technical Education,Government of Gujarat",https://www.youtube.com/watch?v=b0OPCQcxo5U,2017-12-27
"WES 2017, Dubai - SK Rathore, Director, Founder and Managing Director Sanfort Group of Schools",https://www.youtube.com/watch?v=W1sXe-zeeBs,2017-12-27
"WES 2017, Dubai - Dr Archana Thakur, Chief Vigilance Officer & Joint Secretary, UGC...",https://www.youtube.com/watch?v=SPrjpy4Ma9U,2017-12-27
"WES 2017, Dubai - Dr Abdulla Al Karam, Chairman of the Board of Directors..",https://www.youtube.com/watch?v=Ya4y-A3PKSg,2017-12-20
"WES 2017, Dubai - Mark Beer, OBE, Chief Executive, DIFC Courts...",https://www.youtube.com/watch?v=MmRDZnFlPMI,2017-12-20
"WES 2017, Dubai - Ramesh Mudgal, Principal, Global Indian International School",https://www.youtube.com/watch?v=8sIEa4ufMuQ,2017-12-20
"WES 2017, Dubai - Dr Ravi Gupta, CEO, Elets Technomedia Pvt Ltd. and Editor -in-Chief",https://www.youtube.com/watch?v=SjCPknugvqo,2017-12-20
"11th World Education Summit 2017, Dubai",https://www.youtube.com/watch?v=pMBYpIZAA4c,2017-11-25
"10th World Education Summit 2017, Delhi - Kalthoom AlBalooshi, Executive Director...",https://www.youtube.com/watch?v=e4CjCtu5y-U,2017-10-07
"WES Delhi 2017 - Interview - Vikas Ranjan Mahupatra, Biju Patnaik University",https://www.youtube.com/watch?v=WNJzUxC91II,2017-09-08
"WES 2016 Dubai - Chris Cobb, Pro Vice Chancellor & COO, University of London",https://www.youtube.com/watch?v=h_QGlgoXnHY,2017-09-01
WES 2016 Dubai - KHDA ROUNDTABLE - Investing in Higher Education Quality,https://www.youtube.com/watch?v=7R7MtH6N-uc,2017-09-01
"WES 2016 Dubai - Randa Bessiso, Founding Director - Middle East Centre, Manchester...",https://www.youtube.com/watch?v=z3q7KUj3cFI,2017-09-01
"WES 2016 Dubai - Siddharth Chaturvedi, Director, AISECT University",https://www.youtube.com/watch?v=YlGLtkIVe-8,2017-09-01
"WES 2016 Dubai - Eric Kamal Hilgendorf, Associate Dean, New York University, Abu Dhabi",https://www.youtube.com/watch?v=Kz_niUNdxyY,2017-09-01
"WES 2016 Dubai - Bjorn Kjerfve, chancellor, American University of Sharjah, UAE",https://www.youtube.com/watch?v=85TXyNeQfIU,2017-09-01
"WES 2016 Dubai - Dr. Karim Chelli, President, Canadian University Dubai",https://www.youtube.com/watch?v=J_UGgqQLEPU,2017-09-01
"WES 2016 Dubai - Mithun Nair, Business Analyst, Orion India Systems Pvt Ltd",https://www.youtube.com/watch?v=bSI8OM8U0wE,2017-09-01
"WES 2016 Dubai - Narayanan Ramachandran, Pro Vice Chancellor, Amity University, Dubai",https://www.youtube.com/watch?v=rCLW4OJdSos,2017-09-01
"WES 2016 Dubai - Dr. Nabil Ibrahim, Chancellor, Abu Dhabi University, Abu Dhabi",https://www.youtube.com/watch?v=HFVRZuClXsk,2017-09-01
"WES 2016 Dubai - Sumit Shukla, Senior VP, MS Dynamics practice head, Apar Technologies",https://www.youtube.com/watch?v=66DgO-apzPk,2017-09-01
WES 2016 Dubai - The new age disruptors of global business education,https://www.youtube.com/watch?v=loGH3Gw0FOQ,2017-09-01
"WES 2016 Dubai - Abdul Sattar Ahmad Al-Alusi, President & CEO, Emirates College for Mgmt & IT",https://www.youtube.com/watch?v=xfZvbXB-120,2017-09-01
"WES 2016 Dubai - Dr Phani Kishore, Special Secretary, IT Electronics & Communications Department",https://www.youtube.com/watch?v=4180qhotGOc,2017-09-01
"WES 2016 Dubai - Nikhil Aggarwal, CEO, Innovation Society, IT Electronics...",https://www.youtube.com/watch?v=8K-HP30k76k,2017-09-01
"WES 2016 Dubai - Ashok Kumar, Board Member, Himalayan University",https://www.youtube.com/watch?v=UwPV2CxQw58,2017-09-01
"WES 2016 Dubai - Swati Popat Vats, CEO, Podar Education Network",https://www.youtube.com/watch?v=SHcqjuDbaGQ,2017-09-01
"WES 2016 Dubai - Roshi Tandon, Managing Director, Chubby Cheeks Nursery Group, Dubai, UAE",https://www.youtube.com/watch?v=OEEwezc27Yc,2017-09-01
"WES 2016 Dubai - Kamal Gupta, Regional Director, MENA Global Schools",https://www.youtube.com/watch?v=pHlUrKtvxu0,2017-09-01
"WES 2016 Dubai - Dr B R Shetty, Chairman, Abu Dhabi Indian School",https://www.youtube.com/watch?v=fIpMibEJuz4,2017-08-29
"WES 2016 Dubai - Farooq Ahmad Wasil, CEO, Goldline Education -- Principal's Roundtable Interaction",https://www.youtube.com/watch?v=VXOdCv0MARY,2017-08-29
WES 2016 Dubai - Creating an Educational Ecosystem for Generating Capital Investments,https://www.youtube.com/watch?v=gSbgc66-RsA,2017-08-29
"WES 2016 Dubai - Sailesh Iyer, Director, Dubai Operations, Kalorex Group",https://www.youtube.com/watch?v=PdVDzNXPowg,2017-08-29
"WES Delhi 2017 - Innovation in Education: Anju Sharma, Principal Secretary, Higher & Technical...",https://www.youtube.com/watch?v=8UfBcSn1WlQ,2017-08-29
"WES Delhi 2017 - Dr S K Yadav, Director-Research, Shri JJT University",https://www.youtube.com/watch?v=a-YPIhqQe-s,2017-08-29
"WES Delhi 2017 - Mahesh Kurmi, Chairman Shikhar Classes, CTO Shikhar Edusoft",https://www.youtube.com/watch?v=XCkvXJuvoog,2017-08-29
"WES Delhi 2017 - Pritesh Prabhakar Patil, National Head, Marg Compusoft Pvt Ltd",https://www.youtube.com/watch?v=2tzCcTThJ6A,2017-08-29
"WES Delhi 2017 - Industry Presentation: Vikram Garg, Regional Business Manager, Seqrite",https://www.youtube.com/watch?v=cEr6bHZMxW0,2017-08-29
"WES Delhi 2017 - D D Pawar, Skill Development, Maharashtra Skill Development Society",https://www.youtube.com/watch?v=SoDxZUnfN1M,2017-08-29
WES Delhi 2017 - HR Conclave,https://www.youtube.com/watch?v=VtejBqERWD8,2017-08-29
"WES Delhi 2017 - Amod K kanth, Chairman, Domestic Workers Sector Skill Council",https://www.youtube.com/watch?v=yS6pOM9W7gc,2017-08-29
WES Delhi 2017 - Panel Discussion on Early Childhood Education: Emerging Innovative Models,https://www.youtube.com/watch?v=vvzFw4IWEQE,2017-08-25
"WES Delhi 2017 - Trends in Early Learning: Dr Anita Madan, Head Curriculum Dev...",https://www.youtube.com/watch?v=gFWwz1-jLH4,2017-08-25
WES Delhi 2017 - Innovation in Universities: Education Model to fuel Intensive Research...,https://www.youtube.com/watch?v=BLLvNPiQTtg,2017-08-25
WES Delhi 2017 - Elevating the Quality of the Education System through University Partnerships...,https://www.youtube.com/watch?v=oFRFvBXvJSM,2017-08-25
"WES Delhi 2017 - Interview - Payam Shoghi, Principal, River Dale International Residential School",https://www.youtube.com/watch?v=HR-qN0Ex1nE,2017-08-24
"WES Delhi, 2017- Interview - Karan Kaushish, Co-Founder, Your-Space student housing",https://www.youtube.com/watch?v=OFQpCR3wJys,2017-08-24
"WES Delhi, 2017 - Interview - Sandeep Arya, Managing Director, Amtrack Technologies",https://www.youtube.com/watch?v=fNg5tl8R6_g,2017-08-24
"WES Delhi 2017 - Industry Presentation - Ashish Srivastava, Director, Naesys",https://www.youtube.com/watch?v=owW0M4aLZJ4,2017-08-24
WES Delhi 2017 - Felicitation Ceremony Higher Education Leadership Award,https://www.youtube.com/watch?v=iRi7PBqRJZU,2017-08-23
"WES Delhi 2017 - Dr A Ashok, Secretary & Commissioner, Board of Intermediate Education...",https://www.youtube.com/watch?v=B-STI1umPwU,2017-08-23
WES Delhi 2017 - Panel Discussion on Staying Relevant through Innovation,https://www.youtube.com/watch?v=mfL0U558PZ4,2017-08-23
"WES Delhi 2017 - Different Strokes: Haulianlal Guite, Secretary, Jaipur Development Authority...",https://www.youtube.com/watch?v=CLzPEGMONF4,2017-08-23
WES Delhi 2017 - Awards - Schools & Preschools & Industry Leaders,https://www.youtube.com/watch?v=-CdgVYRn81o,2017-08-23
"WES Delhi 2017 - Ravi Ranjan, Director, Skill Development, Government of Jharkhand",https://www.youtube.com/watch?v=gLVtZOzTjkE,2017-08-23
"WES Delhi 2017 - Ashutosh AT Pednekar, Special Secretary, Dept of Higher Edu & Commissioner...",https://www.youtube.com/watch?v=Wu-BArPnhBE,2017-08-23
"WES Delhi 2017 - A K Bakshi, Vice Chancellor, PDM University, Haryana",https://www.youtube.com/watch?v=2dNNuAQ806U,2017-08-23
"WES Delhi 2017 - Industry Presentation: Anchal Luthra, HR Lead, Academic Games",https://www.youtube.com/watch?v=kAzNFrZy1IQ,2017-08-23
"WES Delhi 2017 - Industry Presentation : Sumit Gupta, Managing Director, Indiannica",https://www.youtube.com/watch?v=c1Wrl8Vw_64,2017-08-23
WES Delhi 2017 - Higher Education Awards,https://www.youtube.com/watch?v=7z-hUBLYuf8,2017-08-23
WES Delhi 2017 - Round Table Discussion on Universal Education...,https://www.youtube.com/watch?v=PTcMoBR7Zjo,2017-08-23
"WES Delhi 2017 - Dr. Rakesh Dubey, Connexrm, Apar Technologies",https://www.youtube.com/watch?v=2cMX17BtxXI,2017-08-22
"WES Delhi 2017 - Interview - Rakesh Dubey, Connexrm, Apar Technologies",https://www.youtube.com/watch?v=6Oc1JWgKGwQ,2017-08-22
"10th WES'17, Delhi - Shri Faggan Singh Kulaste, Hon’ble Minister of State...",https://www.youtube.com/watch?v=WscYfLQvmJo,2017-08-22
"WES Delhi 2017 - Jitendra Kumar Soni, Collector & District Magistrate, Jhalawar, Rajasthan",https://www.youtube.com/watch?v=AcGSrYSUr-A,2017-08-22
"WES Delhi 2017 - R S Praveen, Secretary, Telangana State Welfare Residential Educational Society",https://www.youtube.com/watch?v=ITXmJOxQlts,2017-08-22
"10th World Education Summit 2017, Delhi - Industry Presentation: Yash Raj, CEO, Time of Sports",https://www.youtube.com/watch?v=j9X_X7w8oPs,2017-08-21
"10th World Education Summit 2017, Delhi - Kalthoom AlBalooshi, Executive Director...",https://www.youtube.com/watch?v=ZXZAhOcxmX4,2017-08-21
"10th World Education Summit 2017, Delhi - Chhatrapati Sambhaji Raje...",https://www.youtube.com/watch?v=37y9g0mjaUc,2017-08-21
"10th World Education Summit 2017, Delhi - Mousumee Mishra, Airpay Payment Services",https://www.youtube.com/watch?v=G8FnETakMJU,2017-08-19
"10th World Education Summit 2017, Delhi - Panel Discussion on the Magic Behind Setting...",https://www.youtube.com/watch?v=edvFOGBeCqs,2017-08-19
"10th World Education Summit 2017, Delhi - B K Singh, Commissioner, Navodaya Vidyalaya Samit",https://www.youtube.com/watch?v=l6Oy51FAG4s,2017-08-19
"10th World Education Summit 2017, Delhi - Biswajit Saha, Additional Director, CBSE...",https://www.youtube.com/watch?v=KLtYq1JtAOQ,2017-08-19
"10th World Education Summit 2017, Delhi - Snigdhodeb Bhattacharya,Tyco Security Product...",https://www.youtube.com/watch?v=fV4pNRQwN-c,2017-08-19
"10th World Education Summit 2017, Delhi - Roundtable Discussion on Transforming Teaching...",https://www.youtube.com/watch?v=2UqSYMmuBGA,2017-08-19
"10th World Education Summit 2017, Delhi - Industry Presentation: Nischal, Founder, Nischal’s...",https://www.youtube.com/watch?v=N78NYCiV4ic,2017-08-19
"10th World Education Summit 2017, Delhi - Round Table on Technology Accessibility...",https://www.youtube.com/watch?v=b5QG4_kUL_4,2017-08-19
"10th World Education Summit 2017, Delhi - Industry presentation - Jacqueline Anthony , Smart Classes",https://www.youtube.com/watch?v=sxd576rQI9A,2017-08-18
"10th World Education Summit 2017, Delhi - Round Table Discussion on Leveraging Collaboration...",https://www.youtube.com/watch?v=8V2c_KR4EyE,2017-08-18
"WES Delhi 2017 - Interview - Kirtida Desai, Principal, Atul Vidyalaya, Valsad",https://www.youtube.com/watch?v=hHpYb95gfbc,2017-08-18
"WES Delhi 2017 - Interview - V. S. Radhakrishnan State Minister of Education, Srilanka",https://www.youtube.com/watch?v=I4NAVgAe0Wk,2017-08-18
"WES Delhi 2017 - Interview - Sanchita Verma Principal, Indian School, Sohar, Oman",https://www.youtube.com/watch?v=V21kcPlbA40,2017-08-18
"WES Delhi 2017 - Interview - Padma Jaiswal , Secretary, Government of Goa...",https://www.youtube.com/watch?v=9vyOffIszJY,2017-08-18
"WES Delhi 2017 - Interview - Swapnali Deore Principal, Open Minds- A Birla School, Hyderabad",https://www.youtube.com/watch?v=ZQBkLV0xlCk,2017-08-18
"WES Delhi 2017 - Interview - Shuchita Gupta, Principal, Jammu Sanskriti School, Kathua",https://www.youtube.com/watch?v=HnOnDkhUX4A,2017-08-18
"WES Delhi 2017 - Interview - Archana Narain Principal, The Indian Heights School, Dwarka, New Delhi",https://www.youtube.com/watch?v=hTJUTBeHcic,2017-08-18
"WES Delhi 2017 - Interview - Mousumee Mishra, Assistant General Manager, Airpay Payment Services",https://www.youtube.com/watch?v=LWh_bb6Xvqk,2017-08-18
"WES Delhi 2017 - Interview - A Ashok, Secretary & Commissioner, Board of Intermediate Education...",https://www.youtube.com/watch?v=Pii8QzSHNWc,2017-08-18
"WES Delhi 2017 - Interview - Nischal Narayanam, Founder, Nischal’s Smart Learning Solutions",https://www.youtube.com/watch?v=h6bGcGMrYmg,2017-08-18
"WES Delhi 2017 - Interview - Avneet Kaur Director, JIE School India Pvt Ltd",https://www.youtube.com/watch?v=krhb9WeV8ZE,2017-08-18
"WES Delhi 2017 - Interview - Vaishali Parikh Principal, Anand Niketan Bhadaj Campus",https://www.youtube.com/watch?v=zugckKkrK3c,2017-08-18
"WES Delhi 2017 - Interview - Sanjeev Kumar Maini, Managing Director & CEO, Naesys",https://www.youtube.com/watch?v=LmaznblPUyY,2017-08-18
"WES Delhi 2017 - Interview - Sameer Kanwar, Managing Director, Apar Technology",https://www.youtube.com/watch?v=_VQn0YcPdlg,2017-08-18
"WES Delhi 2017 - Interview - Rachna Pant, Principal, Ramjas School, R K Puram, New Delhi",https://www.youtube.com/watch?v=VijsWjwn1t0,2017-08-18
"WES Delhi 2017 - Interview - Yashraj Singh, Founder & CEO, Time of Sports",https://www.youtube.com/watch?v=g5Y8cYGTPok,2017-08-18
"WES Delhi 2017 - Interview - Sumit Shukla, Global CEO, Connexrm - An Apar Technologies Company",https://www.youtube.com/watch?v=so1wTLQOhAQ,2017-08-18
"WES Delhi 2017 - Interview - S. K. Rathor, Founder & Managing Director, Sanfort Pre-Schools",https://www.youtube.com/watch?v=4BVnm38YPo0,2017-08-18
"WES Delhi 2017 - Interview - Prof. Anil Dattatraya Sahasrabudhe, Chairman, AICTE",https://www.youtube.com/watch?v=4N4MN_UzKVQ,2017-08-18
"WES Delhi 2017 - Interview - Pradumna Shukla, Mahindras",https://www.youtube.com/watch?v=i9AHS8DSE1o,2017-08-18
"WES Delhi 2017 - Interview - Divyalok Chetan Sharma, Pearson VUE",https://www.youtube.com/watch?v=1tQuz4xE26I,2017-08-18
"WES Delhi 2017 - Interview - Dr Manjula Pooja Shroff, MD & CEO, Kalorex Group",https://www.youtube.com/watch?v=KRRMi0qBk68,2017-08-18
"WES Delhi 2017 - Interview - Amol Arora, VC & MD, SHEMROCK & SHEMFORD Group of Schools",https://www.youtube.com/watch?v=le50HtCVrOM,2017-08-18
"WES Delhi 2017 - Interview - Vinesh Menon, CEO - Education, Consulting & Skilling Services...",https://www.youtube.com/watch?v=woUdY-YhzxA,2017-08-18
"WES Delhi 2017 - Interview - Jitendra Karsan CEO, Safari Kids preschool",https://www.youtube.com/watch?v=48IaqmBcCeQ,2017-08-18
"WES Delhi 2017 - Interview - Jitendra Kumar Soni, Collector & District Magistrate, Jhalawar",https://www.youtube.com/watch?v=YTYda1iJ8ic,2017-08-18
"WES Delhi 2017 - Interview - Biswajit Sarma, Director, Guwahati University",https://www.youtube.com/watch?v=9ktKLyaEuDg,2017-08-18
"WES Delhi 2017 - Interview - Dharmesh Kapasi, Founder & President, Shanti Juniors",https://www.youtube.com/watch?v=-5GI3GOHkXM,2017-08-18
"WES Delhi 2017 - Interview - Sridhar, Butterfly, Hyderabad",https://www.youtube.com/watch?v=lZnHOgRD92g,2017-08-18
"WES Delhi 2017 - Interview - Deven Khullar Chairman, Brats n Cuties",https://www.youtube.com/watch?v=1UkKsuG1v7M,2017-08-18
"WES Delhi 2017 - Interview - Dr. Mohammad Hasib, Bihar Skill Development Mission",https://www.youtube.com/watch?v=FsLxdc5ogMs,2017-08-18
"WES Delhi 2017 - Kiran Maheshwari, Hon’ble Minister of Technical Education...",https://www.youtube.com/watch?v=F0NXLcmir4s,2017-08-17
"WES Delhi 2017 - Anil Swarup, Secretary, Dept of School Education & Literacy, HRD Ministry...",https://www.youtube.com/watch?v=-FoLvD9oVpg,2017-08-17
"WES Delhi 2017 - Anil D Sahasrabudhe, Chairman, All India Council for Technical Education (AICTE)",https://www.youtube.com/watch?v=zrACoCuwc4A,2017-08-17
"WES Delhi 2017 - Welcome Address: Dr Ravi Gupta, CEO, Elets Technomedia Pvt Ltd",https://www.youtube.com/watch?v=XdW0bcsIU_I,2017-08-16
"WES Delhi 2017 - Biswajit Saha, Additional Director (Vocational Education), CBSE",https://www.youtube.com/watch?v=o58CNZiB8Zw,2017-08-16
